Volatility 3 Framework 2.28.1

Offset	Driver Name	IRP	Address	Module	Symbol
0x990ef2255c50	WdFilter	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2255c50	WdFilter	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2255c50	WdFilter	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2255c50	WdFilter	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2255c50	WdFilter	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2255c50	WdFilter	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2255c50	WdFilter	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_CREATE	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_CLOSE	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_READ	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_WRITE	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_QUERY_INFORMATION	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_SET_INFORMATION	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_DEVICE_CONTROL	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_SHUTDOWN	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_CLEANUP	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_QUERY_SECURITY	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_SET_SECURITY	0xf8043952bbd0	CLFS	-
0x990ef2258d10	CLFS	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2258d10	CLFS	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2285870	Ntfs	IRP_MJ_CREATE	0xf8043b19cf70	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2285870	Ntfs	IRP_MJ_CLOSE	0xf8043b279f90	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_READ	0xf8043b02ca50	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_WRITE	0xf8043b058470	Ntfs	??_C@_1FG@MJACICMP@?$AAs?$AAy?$AAs?$AAt?$AAe?$AAm?$AA3?$AA2?$AA?2?$AAc?$AAo?$AAn?$AAf?$AAi?$AAg@
0x990ef2285870	Ntfs	IRP_MJ_QUERY_INFORMATION	0xf8043b141390	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_SET_INFORMATION	0xf8043b1e9e70	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_QUERY_EA	0xf8043b141390	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_SET_EA	0xf8043b141390	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_FLUSH_BUFFERS	0xf8043b200f80	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf8043b13fb80	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_SET_VOLUME_INFORMATION	0xf8043b13fb80	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_DIRECTORY_CONTROL	0xf8043b1e73a0	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043b1d15d0	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_DEVICE_CONTROL	0xf8043b20f3e0	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2285870	Ntfs	IRP_MJ_SHUTDOWN	0xf8043b0d1920	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_LOCK_CONTROL	0xf8043b21ff50	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_CLEANUP	0xf8043b1a50b0	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2285870	Ntfs	IRP_MJ_QUERY_SECURITY	0xf8043b13fb80	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_SET_SECURITY	0xf8043b13fb80	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2285870	Ntfs	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2285870	Ntfs	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2285870	Ntfs	IRP_MJ_QUERY_QUOTA	0xf8043b141390	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_SET_QUOTA	0xf8043b141390	Ntfs	-
0x990ef2285870	Ntfs	IRP_MJ_PNP	0xf8043b23d190	Ntfs	-
0x990ef2287060	KSecDD	IRP_MJ_CREATE	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_CLOSE	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_READ	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_WRITE	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_QUERY_INFORMATION	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_DEVICE_CONTROL	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_SHUTDOWN	0xf80439873890	ksecdd	-
0x990ef2287060	KSecDD	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_CLEANUP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287060	KSecDD	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_CREATE	0xf80439e10050	dxgkrnl	-
0x990ef2287a70	DXGKrnl	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_CLOSE	0xf80439e10050	dxgkrnl	-
0x990ef2287a70	DXGKrnl	IRP_MJ_READ	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_WRITE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_QUERY_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_DEVICE_CONTROL	0xf80439ac0210	dxgkrnl	-
0x990ef2287a70	DXGKrnl	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf80439df9e70	dxgkrnl	-
0x990ef2287a70	DXGKrnl	IRP_MJ_SHUTDOWN	0xf80439c1be50	dxgkrnl	-
0x990ef2287a70	DXGKrnl	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_CLEANUP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2287a70	DXGKrnl	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_CREATE	0xf8043b398240	Fs_Rec	-
0x990ef228adf0	Fs_Rec	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_CLOSE	0xf8043b398210	Fs_Rec	-
0x990ef228adf0	Fs_Rec	IRP_MJ_READ	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_WRITE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_QUERY_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043b398760	Fs_Rec	-
0x990ef228adf0	Fs_Rec	IRP_MJ_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_SHUTDOWN	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_CLEANUP	0xf8043b398210	Fs_Rec	-
0x990ef228adf0	Fs_Rec	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228adf0	Fs_Rec	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef228e960	NDIS	IRP_MJ_CREATE	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_CREATE_NAMED_PIPE	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_CLOSE	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_READ	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_WRITE	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_QUERY_INFORMATION	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_SET_INFORMATION	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_QUERY_EA	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_SET_EA	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_FLUSH_BUFFERS	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_SET_VOLUME_INFORMATION	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_DIRECTORY_CONTROL	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_FILE_SYSTEM_CONTROL	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_DEVICE_CONTROL	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_SHUTDOWN	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_LOCK_CONTROL	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_CLEANUP	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_CREATE_MAILSLOT	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_QUERY_SECURITY	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_SET_SECURITY	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_POWER	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_SYSTEM_CONTROL	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_DEVICE_CHANGE	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_QUERY_QUOTA	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_SET_QUOTA	0xf8043b3f33b0	ndis	-
0x990ef228e960	NDIS	IRP_MJ_PNP	0xf8043b3f33b0	ndis	-
0x990ef2291c80	KSecPkg	IRP_MJ_CREATE	0xf8043b660010	ksecpkg	-
0x990ef2291c80	KSecPkg	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_CLOSE	0xf8043b660010	ksecpkg	-
0x990ef2291c80	KSecPkg	IRP_MJ_READ	0xf8043b660010	ksecpkg	-
0x990ef2291c80	KSecPkg	IRP_MJ_WRITE	0xf8043b660010	ksecpkg	-
0x990ef2291c80	KSecPkg	IRP_MJ_QUERY_INFORMATION	0xf8043b660010	ksecpkg	-
0x990ef2291c80	KSecPkg	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf8043b660010	ksecpkg	-
0x990ef2291c80	KSecPkg	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_DEVICE_CONTROL	0xf8043b660010	ksecpkg	-
0x990ef2291c80	KSecPkg	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_SHUTDOWN	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_CLEANUP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_CREATE_MAILSLOT	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_QUERY_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_SET_SECURITY	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_POWER	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_DEVICE_CHANGE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_QUERY_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_SET_QUOTA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef2291c80	KSecPkg	IRP_MJ_PNP	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_CREATE	0xf8043b8028a0	tcpip	-
0x990ef22dcc30	Tcpip	IRP_MJ_CREATE_NAMED_PIPE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_CLOSE	0xf8043b8028a0	tcpip	-
0x990ef22dcc30	Tcpip	IRP_MJ_READ	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_WRITE	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_QUERY_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_SET_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_QUERY_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_SET_EA	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_FLUSH_BUFFERS	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_QUERY_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_SET_VOLUME_INFORMATION	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_DIRECTORY_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_FILE_SYSTEM_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_DEVICE_CONTROL	0xf8043b7af450	tcpip	-
0x990ef22dcc30	Tcpip	IRP_MJ_INTERNAL_DEVICE_CONTROL	0xf8043b8028a0	tcpip	-
0x990ef22dcc30	Tcpip	IRP_MJ_SHUTDOWN	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
0x990ef22dcc30	Tcpip	IRP_MJ_LOCK_CONTROL	0xf804a7fdbaa0	ntoskrnl	IopInvalidDeviceRequest
