Volatility 3 Framework 2.28.1

PID	Process	Block	Variable	Value
2212	svchost.exe	0x20a9b104bb0	CommonProgramW6432	C:\Program Files\Common Files
2212	svchost.exe	0x20a9b104bb0	COMPUTERNAME	CLEANWINDOWS11
2212	svchost.exe	0x20a9b104bb0	ComSpec	C:\WINDOWS\system32\cmd.exe
2212	svchost.exe	0x20a9b104bb0	DriverData	C:\Windows\System32\Drivers\DriverData
2212	svchost.exe	0x20a9b104bb0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
2212	svchost.exe	0x20a9b104bb0	NUMBER_OF_PROCESSORS	4
2212	svchost.exe	0x20a9b104bb0	OS	Windows_NT
2212	svchost.exe	0x20a9b104bb0	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
2212	svchost.exe	0x20a9b104bb0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2212	svchost.exe	0x20a9b104bb0	PROCESSOR_ARCHITECTURE	AMD64
2212	svchost.exe	0x20a9b104bb0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2212	svchost.exe	0x20a9b104bb0	PROCESSOR_LEVEL	6
2212	svchost.exe	0x20a9b104bb0	PROCESSOR_REVISION	ba03
2212	svchost.exe	0x20a9b104bb0	ProgramData	C:\ProgramData
2212	svchost.exe	0x20a9b104bb0	ProgramFiles	C:\Program Files
2212	svchost.exe	0x20a9b104bb0	ProgramFiles(x86)	C:\Program Files (x86)
2212	svchost.exe	0x20a9b104bb0	ProgramW6432	C:\Program Files
2212	svchost.exe	0x20a9b104bb0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2212	svchost.exe	0x20a9b104bb0	PUBLIC	C:\Users\Public
2212	svchost.exe	0x20a9b104bb0	SystemDrive	C:
2212	svchost.exe	0x20a9b104bb0	SystemRoot	C:\WINDOWS
2212	svchost.exe	0x20a9b104bb0	TEMP	C:\WINDOWS\TEMP
2212	svchost.exe	0x20a9b104bb0	TMP	C:\WINDOWS\TEMP
2212	svchost.exe	0x20a9b104bb0	USERDOMAIN	WORKGROUP
2212	svchost.exe	0x20a9b104bb0	USERNAME	CLEANWINDOWS11$
2212	svchost.exe	0x20a9b104bb0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
2212	svchost.exe	0x20a9b104bb0	windir	C:\WINDOWS
2356	svchost.exe	0x20760104c30	ALLUSERSPROFILE	C:\ProgramData
2356	svchost.exe	0x20760104c30	APPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming
2356	svchost.exe	0x20760104c30	CommonProgramFiles	C:\Program Files\Common Files
2356	svchost.exe	0x20760104c30	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2356	svchost.exe	0x20760104c30	CommonProgramW6432	C:\Program Files\Common Files
2356	svchost.exe	0x20760104c30	COMPUTERNAME	CLEANWINDOWS11
2356	svchost.exe	0x20760104c30	ComSpec	C:\WINDOWS\system32\cmd.exe
2356	svchost.exe	0x20760104c30	DriverData	C:\Windows\System32\Drivers\DriverData
2356	svchost.exe	0x20760104c30	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local
2356	svchost.exe	0x20760104c30	NUMBER_OF_PROCESSORS	4
2356	svchost.exe	0x20760104c30	OS	Windows_NT
2356	svchost.exe	0x20760104c30	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
2356	svchost.exe	0x20760104c30	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2356	svchost.exe	0x20760104c30	PROCESSOR_ARCHITECTURE	AMD64
2356	svchost.exe	0x20760104c30	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2356	svchost.exe	0x20760104c30	PROCESSOR_LEVEL	6
2356	svchost.exe	0x20760104c30	PROCESSOR_REVISION	ba03
2356	svchost.exe	0x20760104c30	ProgramData	C:\ProgramData
2356	svchost.exe	0x20760104c30	ProgramFiles	C:\Program Files
2356	svchost.exe	0x20760104c30	ProgramFiles(x86)	C:\Program Files (x86)
2356	svchost.exe	0x20760104c30	ProgramW6432	C:\Program Files
2356	svchost.exe	0x20760104c30	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2356	svchost.exe	0x20760104c30	PUBLIC	C:\Users\Public
2356	svchost.exe	0x20760104c30	SystemDrive	C:
2356	svchost.exe	0x20760104c30	SystemRoot	C:\WINDOWS
2356	svchost.exe	0x20760104c30	TEMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2356	svchost.exe	0x20760104c30	TMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2356	svchost.exe	0x20760104c30	USERDOMAIN	NT AUTHORITY
2356	svchost.exe	0x20760104c30	USERNAME	LOCAL SERVICE
2356	svchost.exe	0x20760104c30	USERPROFILE	C:\WINDOWS\ServiceProfiles\LocalService
2356	svchost.exe	0x20760104c30	windir	C:\WINDOWS
2544	svchost.exe	0x21249104c30	ALLUSERSPROFILE	C:\ProgramData
2544	svchost.exe	0x21249104c30	APPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming
2544	svchost.exe	0x21249104c30	CommonProgramFiles	C:\Program Files\Common Files
2544	svchost.exe	0x21249104c30	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2544	svchost.exe	0x21249104c30	CommonProgramW6432	C:\Program Files\Common Files
2544	svchost.exe	0x21249104c30	COMPUTERNAME	CLEANWINDOWS11
2544	svchost.exe	0x21249104c30	ComSpec	C:\WINDOWS\system32\cmd.exe
2544	svchost.exe	0x21249104c30	DriverData	C:\Windows\System32\Drivers\DriverData
2544	svchost.exe	0x21249104c30	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local
2544	svchost.exe	0x21249104c30	NUMBER_OF_PROCESSORS	4
2544	svchost.exe	0x21249104c30	OS	Windows_NT
2544	svchost.exe	0x21249104c30	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
2544	svchost.exe	0x21249104c30	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2544	svchost.exe	0x21249104c30	PROCESSOR_ARCHITECTURE	AMD64
2544	svchost.exe	0x21249104c30	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2544	svchost.exe	0x21249104c30	PROCESSOR_LEVEL	6
2544	svchost.exe	0x21249104c30	PROCESSOR_REVISION	ba03
2544	svchost.exe	0x21249104c30	ProgramData	C:\ProgramData
2544	svchost.exe	0x21249104c30	ProgramFiles	C:\Program Files
2544	svchost.exe	0x21249104c30	ProgramFiles(x86)	C:\Program Files (x86)
2544	svchost.exe	0x21249104c30	ProgramW6432	C:\Program Files
2544	svchost.exe	0x21249104c30	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2544	svchost.exe	0x21249104c30	PUBLIC	C:\Users\Public
2544	svchost.exe	0x21249104c30	SystemDrive	C:
2544	svchost.exe	0x21249104c30	SystemRoot	C:\WINDOWS
2544	svchost.exe	0x21249104c30	TEMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2544	svchost.exe	0x21249104c30	TMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2544	svchost.exe	0x21249104c30	USERDOMAIN	NT AUTHORITY
2544	svchost.exe	0x21249104c30	USERNAME	LOCAL SERVICE
2544	svchost.exe	0x21249104c30	USERPROFILE	C:\WINDOWS\ServiceProfiles\LocalService
2544	svchost.exe	0x21249104c30	windir	C:\WINDOWS
2604	svchost.exe	0x1e648104c30	ALLUSERSPROFILE	C:\ProgramData
2604	svchost.exe	0x1e648104c30	APPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming
2604	svchost.exe	0x1e648104c30	CommonProgramFiles	C:\Program Files\Common Files
2604	svchost.exe	0x1e648104c30	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2604	svchost.exe	0x1e648104c30	CommonProgramW6432	C:\Program Files\Common Files
2604	svchost.exe	0x1e648104c30	COMPUTERNAME	CLEANWINDOWS11
2604	svchost.exe	0x1e648104c30	ComSpec	C:\WINDOWS\system32\cmd.exe
2604	svchost.exe	0x1e648104c30	DriverData	C:\Windows\System32\Drivers\DriverData
2604	svchost.exe	0x1e648104c30	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local
2604	svchost.exe	0x1e648104c30	NUMBER_OF_PROCESSORS	4
2604	svchost.exe	0x1e648104c30	OS	Windows_NT
2604	svchost.exe	0x1e648104c30	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
2604	svchost.exe	0x1e648104c30	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2604	svchost.exe	0x1e648104c30	PROCESSOR_ARCHITECTURE	AMD64
2604	svchost.exe	0x1e648104c30	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2604	svchost.exe	0x1e648104c30	PROCESSOR_LEVEL	6
2604	svchost.exe	0x1e648104c30	PROCESSOR_REVISION	ba03
2604	svchost.exe	0x1e648104c30	ProgramData	C:\ProgramData
2604	svchost.exe	0x1e648104c30	ProgramFiles	C:\Program Files
2604	svchost.exe	0x1e648104c30	ProgramFiles(x86)	C:\Program Files (x86)
2604	svchost.exe	0x1e648104c30	ProgramW6432	C:\Program Files
2604	svchost.exe	0x1e648104c30	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2604	svchost.exe	0x1e648104c30	PUBLIC	C:\Users\Public
2604	svchost.exe	0x1e648104c30	SystemDrive	C:
2604	svchost.exe	0x1e648104c30	SystemRoot	C:\WINDOWS
2604	svchost.exe	0x1e648104c30	TEMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2604	svchost.exe	0x1e648104c30	TMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2604	svchost.exe	0x1e648104c30	USERDOMAIN	NT AUTHORITY
2604	svchost.exe	0x1e648104c30	USERNAME	LOCAL SERVICE
2604	svchost.exe	0x1e648104c30	USERPROFILE	C:\WINDOWS\ServiceProfiles\LocalService
2604	svchost.exe	0x1e648104c30	windir	C:\WINDOWS
2620	svchost.exe	0x295c2104bb0	ALLUSERSPROFILE	C:\ProgramData
2620	svchost.exe	0x295c2104bb0	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
2620	svchost.exe	0x295c2104bb0	CommonProgramFiles	C:\Program Files\Common Files
2620	svchost.exe	0x295c2104bb0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2620	svchost.exe	0x295c2104bb0	CommonProgramW6432	C:\Program Files\Common Files
2620	svchost.exe	0x295c2104bb0	COMPUTERNAME	CLEANWINDOWS11
2620	svchost.exe	0x295c2104bb0	ComSpec	C:\WINDOWS\system32\cmd.exe
2620	svchost.exe	0x295c2104bb0	DriverData	C:\Windows\System32\Drivers\DriverData
2620	svchost.exe	0x295c2104bb0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
2620	svchost.exe	0x295c2104bb0	NUMBER_OF_PROCESSORS	4
2620	svchost.exe	0x295c2104bb0	OS	Windows_NT
2620	svchost.exe	0x295c2104bb0	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
2620	svchost.exe	0x295c2104bb0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2620	svchost.exe	0x295c2104bb0	PROCESSOR_ARCHITECTURE	AMD64
2620	svchost.exe	0x295c2104bb0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2620	svchost.exe	0x295c2104bb0	PROCESSOR_LEVEL	6
2620	svchost.exe	0x295c2104bb0	PROCESSOR_REVISION	ba03
2620	svchost.exe	0x295c2104bb0	ProgramData	C:\ProgramData
2620	svchost.exe	0x295c2104bb0	ProgramFiles	C:\Program Files
2620	svchost.exe	0x295c2104bb0	ProgramFiles(x86)	C:\Program Files (x86)
2620	svchost.exe	0x295c2104bb0	ProgramW6432	C:\Program Files
2620	svchost.exe	0x295c2104bb0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2620	svchost.exe	0x295c2104bb0	PUBLIC	C:\Users\Public
2620	svchost.exe	0x295c2104bb0	SystemDrive	C:
2620	svchost.exe	0x295c2104bb0	SystemRoot	C:\WINDOWS
2620	svchost.exe	0x295c2104bb0	TEMP	C:\WINDOWS\TEMP
2620	svchost.exe	0x295c2104bb0	TMP	C:\WINDOWS\TEMP
2620	svchost.exe	0x295c2104bb0	USERDOMAIN	WORKGROUP
2620	svchost.exe	0x295c2104bb0	USERNAME	CLEANWINDOWS11$
2620	svchost.exe	0x295c2104bb0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
2620	svchost.exe	0x295c2104bb0	windir	C:\WINDOWS
2696	svchost.exe	0x1d6a3104c30	ALLUSERSPROFILE	C:\ProgramData
2696	svchost.exe	0x1d6a3104c30	APPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming
2696	svchost.exe	0x1d6a3104c30	CommonProgramFiles	C:\Program Files\Common Files
2696	svchost.exe	0x1d6a3104c30	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2696	svchost.exe	0x1d6a3104c30	CommonProgramW6432	C:\Program Files\Common Files
2696	svchost.exe	0x1d6a3104c30	COMPUTERNAME	CLEANWINDOWS11
2696	svchost.exe	0x1d6a3104c30	ComSpec	C:\WINDOWS\system32\cmd.exe
2696	svchost.exe	0x1d6a3104c30	DriverData	C:\Windows\System32\Drivers\DriverData
2696	svchost.exe	0x1d6a3104c30	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local
2696	svchost.exe	0x1d6a3104c30	NUMBER_OF_PROCESSORS	4
2696	svchost.exe	0x1d6a3104c30	OS	Windows_NT
2696	svchost.exe	0x1d6a3104c30	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
2696	svchost.exe	0x1d6a3104c30	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2696	svchost.exe	0x1d6a3104c30	PROCESSOR_ARCHITECTURE	AMD64
2696	svchost.exe	0x1d6a3104c30	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2696	svchost.exe	0x1d6a3104c30	PROCESSOR_LEVEL	6
2696	svchost.exe	0x1d6a3104c30	PROCESSOR_REVISION	ba03
2696	svchost.exe	0x1d6a3104c30	ProgramData	C:\ProgramData
2696	svchost.exe	0x1d6a3104c30	ProgramFiles	C:\Program Files
2696	svchost.exe	0x1d6a3104c30	ProgramFiles(x86)	C:\Program Files (x86)
2696	svchost.exe	0x1d6a3104c30	ProgramW6432	C:\Program Files
2696	svchost.exe	0x1d6a3104c30	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2696	svchost.exe	0x1d6a3104c30	PUBLIC	C:\Users\Public
2696	svchost.exe	0x1d6a3104c30	SystemDrive	C:
2696	svchost.exe	0x1d6a3104c30	SystemRoot	C:\WINDOWS
2696	svchost.exe	0x1d6a3104c30	TEMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2696	svchost.exe	0x1d6a3104c30	TMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2696	svchost.exe	0x1d6a3104c30	USERDOMAIN	NT AUTHORITY
2696	svchost.exe	0x1d6a3104c30	USERNAME	LOCAL SERVICE
2696	svchost.exe	0x1d6a3104c30	USERPROFILE	C:\WINDOWS\ServiceProfiles\LocalService
2696	svchost.exe	0x1d6a3104c30	windir	C:\WINDOWS
2744	svchost.exe	0x217f6104c30	ALLUSERSPROFILE	C:\ProgramData
2744	svchost.exe	0x217f6104c30	APPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming
2744	svchost.exe	0x217f6104c30	CommonProgramFiles	C:\Program Files\Common Files
2744	svchost.exe	0x217f6104c30	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2744	svchost.exe	0x217f6104c30	CommonProgramW6432	C:\Program Files\Common Files
2744	svchost.exe	0x217f6104c30	COMPUTERNAME	CLEANWINDOWS11
2744	svchost.exe	0x217f6104c30	ComSpec	C:\WINDOWS\system32\cmd.exe
2744	svchost.exe	0x217f6104c30	DriverData	C:\Windows\System32\Drivers\DriverData
2744	svchost.exe	0x217f6104c30	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local
2744	svchost.exe	0x217f6104c30	NUMBER_OF_PROCESSORS	4
2744	svchost.exe	0x217f6104c30	OS	Windows_NT
2744	svchost.exe	0x217f6104c30	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
2744	svchost.exe	0x217f6104c30	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2744	svchost.exe	0x217f6104c30	PROCESSOR_ARCHITECTURE	AMD64
2744	svchost.exe	0x217f6104c30	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2744	svchost.exe	0x217f6104c30	PROCESSOR_LEVEL	6
2744	svchost.exe	0x217f6104c30	PROCESSOR_REVISION	ba03
2744	svchost.exe	0x217f6104c30	ProgramData	C:\ProgramData
2744	svchost.exe	0x217f6104c30	ProgramFiles	C:\Program Files
2744	svchost.exe	0x217f6104c30	ProgramFiles(x86)	C:\Program Files (x86)
2744	svchost.exe	0x217f6104c30	ProgramW6432	C:\Program Files
2744	svchost.exe	0x217f6104c30	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2744	svchost.exe	0x217f6104c30	PUBLIC	C:\Users\Public
2744	svchost.exe	0x217f6104c30	SystemDrive	C:
2744	svchost.exe	0x217f6104c30	SystemRoot	C:\WINDOWS
2744	svchost.exe	0x217f6104c30	TEMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2744	svchost.exe	0x217f6104c30	TMP	C:\WINDOWS\SERVIC~1\LOCALS~1\AppData\Local\Temp
2744	svchost.exe	0x217f6104c30	USERDOMAIN	NT AUTHORITY
2744	svchost.exe	0x217f6104c30	USERNAME	LOCAL SERVICE
2744	svchost.exe	0x217f6104c30	USERPROFILE	C:\WINDOWS\ServiceProfiles\LocalService
2744	svchost.exe	0x217f6104c30	windir	C:\WINDOWS
2828	svchost.exe	0x206f2104bb0	ALLUSERSPROFILE	C:\ProgramData
2828	svchost.exe	0x206f2104bb0	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
2828	svchost.exe	0x206f2104bb0	CommonProgramFiles	C:\Program Files\Common Files
2828	svchost.exe	0x206f2104bb0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2828	svchost.exe	0x206f2104bb0	CommonProgramW6432	C:\Program Files\Common Files
2828	svchost.exe	0x206f2104bb0	COMPUTERNAME	CLEANWINDOWS11
2828	svchost.exe	0x206f2104bb0	ComSpec	C:\WINDOWS\system32\cmd.exe
2828	svchost.exe	0x206f2104bb0	DriverData	C:\Windows\System32\Drivers\DriverData
2828	svchost.exe	0x206f2104bb0	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
2828	svchost.exe	0x206f2104bb0	NUMBER_OF_PROCESSORS	4
2828	svchost.exe	0x206f2104bb0	OS	Windows_NT
2828	svchost.exe	0x206f2104bb0	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
2828	svchost.exe	0x206f2104bb0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2828	svchost.exe	0x206f2104bb0	PROCESSOR_ARCHITECTURE	AMD64
2828	svchost.exe	0x206f2104bb0	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2828	svchost.exe	0x206f2104bb0	PROCESSOR_LEVEL	6
2828	svchost.exe	0x206f2104bb0	PROCESSOR_REVISION	ba03
2828	svchost.exe	0x206f2104bb0	ProgramData	C:\ProgramData
2828	svchost.exe	0x206f2104bb0	ProgramFiles	C:\Program Files
2828	svchost.exe	0x206f2104bb0	ProgramFiles(x86)	C:\Program Files (x86)
2828	svchost.exe	0x206f2104bb0	ProgramW6432	C:\Program Files
2828	svchost.exe	0x206f2104bb0	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2828	svchost.exe	0x206f2104bb0	PUBLIC	C:\Users\Public
2828	svchost.exe	0x206f2104bb0	SystemDrive	C:
2828	svchost.exe	0x206f2104bb0	SystemRoot	C:\WINDOWS
2828	svchost.exe	0x206f2104bb0	TEMP	C:\WINDOWS\TEMP
2828	svchost.exe	0x206f2104bb0	TMP	C:\WINDOWS\TEMP
2828	svchost.exe	0x206f2104bb0	USERDOMAIN	WORKGROUP
2828	svchost.exe	0x206f2104bb0	USERNAME	CLEANWINDOWS11$
2828	svchost.exe	0x206f2104bb0	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
2828	svchost.exe	0x206f2104bb0	windir	C:\WINDOWS
2936	spoolsv.exe	0x537840	ALLUSERSPROFILE	C:\ProgramData
2936	spoolsv.exe	0x537840	APPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Roaming
2936	spoolsv.exe	0x537840	CommonProgramFiles	C:\Program Files\Common Files
2936	spoolsv.exe	0x537840	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2936	spoolsv.exe	0x537840	CommonProgramW6432	C:\Program Files\Common Files
2936	spoolsv.exe	0x537840	COMPUTERNAME	CLEANWINDOWS11
2936	spoolsv.exe	0x537840	ComSpec	C:\WINDOWS\system32\cmd.exe
2936	spoolsv.exe	0x537840	DriverData	C:\Windows\System32\Drivers\DriverData
2936	spoolsv.exe	0x537840	LOCALAPPDATA	C:\WINDOWS\system32\config\systemprofile\AppData\Local
2936	spoolsv.exe	0x537840	NUMBER_OF_PROCESSORS	4
2936	spoolsv.exe	0x537840	OS	Windows_NT
2936	spoolsv.exe	0x537840	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps
2936	spoolsv.exe	0x537840	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
2936	spoolsv.exe	0x537840	PROCESSOR_ARCHITECTURE	AMD64
2936	spoolsv.exe	0x537840	PROCESSOR_IDENTIFIER	Intel64 Family 6 Model 186 Stepping 3, GenuineIntel
2936	spoolsv.exe	0x537840	PROCESSOR_LEVEL	6
2936	spoolsv.exe	0x537840	PROCESSOR_REVISION	ba03
2936	spoolsv.exe	0x537840	ProgramData	C:\ProgramData
2936	spoolsv.exe	0x537840	ProgramFiles	C:\Program Files
2936	spoolsv.exe	0x537840	ProgramFiles(x86)	C:\Program Files (x86)
2936	spoolsv.exe	0x537840	ProgramW6432	C:\Program Files
2936	spoolsv.exe	0x537840	PSModulePath	%ProgramFiles%\WindowsPowerShell\Modules;C:\WINDOWS\system32\WindowsPowerShell\v1.0\Modules
2936	spoolsv.exe	0x537840	PUBLIC	C:\Users\Public
2936	spoolsv.exe	0x537840	SystemDrive	C:
2936	spoolsv.exe	0x537840	SystemRoot	C:\WINDOWS
2936	spoolsv.exe	0x537840	TEMP	C:\WINDOWS\TEMP
2936	spoolsv.exe	0x537840	TMP	C:\WINDOWS\TEMP
2936	spoolsv.exe	0x537840	USERDOMAIN	WORKGROUP
2936	spoolsv.exe	0x537840	USERNAME	CLEANWINDOWS11$
2936	spoolsv.exe	0x537840	USERPROFILE	C:\WINDOWS\system32\config\systemprofile
2936	spoolsv.exe	0x537840	windir	C:\WINDOWS
2988	svchost.exe	0x25aa5104c30	ALLUSERSPROFILE	C:\ProgramData
2988	svchost.exe	0x25aa5104c30	APPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Roaming
2988	svchost.exe	0x25aa5104c30	CommonProgramFiles	C:\Program Files\Common Files
2988	svchost.exe	0x25aa5104c30	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
2988	svchost.exe	0x25aa5104c30	CommonProgramW6432	C:\Program Files\Common Files
2988	svchost.exe	0x25aa5104c30	COMPUTERNAME	CLEANWINDOWS11
2988	svchost.exe	0x25aa5104c30	ComSpec	C:\WINDOWS\system32\cmd.exe
2988	svchost.exe	0x25aa5104c30	DriverData	C:\Windows\System32\Drivers\DriverData
2988	svchost.exe	0x25aa5104c30	LOCALAPPDATA	C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local
2988	svchost.exe	0x25aa5104c30	NUMBER_OF_PROCESSORS	4
2988	svchost.exe	0x25aa5104c30	OS	Windows_NT
2988	svchost.exe	0x25aa5104c30	Path	C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\WINDOWS\ServiceProfiles\LocalService\AppData\Local\Microsoft\WindowsApps
