L36: *** 5432	516	StartMenuExper	0x990ef7d8c080	20	-	1	False	2026-05-13 19:15:48.000000 UTC	N/A	\Device\HarddiskVolume4\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe	"C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe" -ServerName:FullTrustApp.AppXykjsye98af63ez2annt9djke8trg8stn.mca	C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe

--- psscan.txt ---
L119: 5432	516	StartMenuExper	0x990ef7d8c080	20	-	1	False	2026-05-13 19:15:48.000000 UTC	N/A	Disabled

--- ldrmodules.txt ---
L3596: 5432	StartMenuExper	0x21980000000	False	False	False	\Windows\System32\Windows.UI.Xaml.Controls.dll
L3597: 5432	StartMenuExper	0x21980350000	False	False	False	\Windows\System32\en-US\ShutdownUX.dll.mui
L3598: 5432	StartMenuExper	0x21980aa0000	False	False	False	\Windows\System32\en-US\Windows.Security.Authentication.Web.Core.dll.mui
L3599: 5432	StartMenuExper	0x21980fe0000	False	False	False	\Windows\System32\en-US\Windows.Globalization.dll.mui
L3600: 5432	StartMenuExper	0x219831a0000	False	False	False	\Windows\System32\en-US\shell32.dll.mui
L3601: 5432	StartMenuExper	0x21983210000	False	False	False	\Windows\System32\en-US\StartTileData.dll.mui
L3602: 5432	StartMenuExper	0x219838d0000	False	False	False	\Windows\System32\en-US\windows.ui.xaml.dll.mui
L3603: 5432	StartMenuExper	0x219838c0000	False	False	False	\Windows\System32\Windows.UI.Xaml.Resources.Common.dll
L3604: 5432	StartMenuExper	0x219839f0000	True	True	True	\Windows\System32\icuin.dll
L3605: 5432	StartMenuExper	0x21983960000	False	False	False	\Windows\System32\en-US\wininet.dll.mui
L3606: 5432	StartMenuExper	0x219839b0000	True	True	True	\Windows\System32\icuuc.dll
L3607: 5432	StartMenuExper	0x21983980000	False	False	False	\Windows\System32\netmsg.dll
L3608: 5432	StartMenuExper	0x21983f80000	False	False	False	\Windows\System32\en-US\netmsg.dll.mui
L3609: 5432	StartMenuExper	0x21985300000	False	False	False	\Windows\SystemResources\wininet.dll.mun
L3610: 5432	StartMenuExper	0x219ffb40000	False	False	False	\Windows\System32\en-US\windows.storage.dll.mui
L3611: 5432	StartMenuExper	0x219fd2e0000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
L3612: 5432	StartMenuExper	0x219ffb20000	False	False	False	\Windows\System32\en-US\propsys.dll.mui
L3613: 5432	StartMenuExper	0x219ffe80000	False	False	False	\Windows\System32\Windows.UI.Xaml.InkControls.dll
L3614: 5432	StartMenuExper	0x219ffc00000	False	False	False	\Windows\System32\Windows.UI.Xaml.Phone.dll
L3615: 5432	StartMenuExper	0x219ffb50000	False	False	False	\Windows\System32\Windows.UI.Xaml.Resources.21h1.dll
L3616: 5432	StartMenuExper	0x219ffd40000	False	False	False	\Windows\System32\Windows.UI.Xaml.Maps.dll
L3617: 5432	StartMenuExper	0x7fffe87c0000	True	True	True	\Windows\System32\Windows.StateRepositoryCore.dll
L3618: 5432	StartMenuExper	0x7fffe1950000	True	True	True	\Windows\System32\mdmregistration.dll
L3619: 5432	StartMenuExper	0x7fffd6e80000	True	True	True	\Windows\System32\Windows.Globalization.Fontgroups.dll
L3620: 5432	StartMenuExper	0x7fffd6500000	True	True	True	\Windows\System32\CryptoWinRT.dll
L3621: 5432	StartMenuExper	0x7fffb8a50000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\IrisService.dll
L3622: 5432	StartMenuExper	0x7fffaf750000	True	True	True	\Windows\System32\shutdownux.dll
L3623: 5432	StartMenuExper	0x7ff7c34d0000	True	False	True	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
L3624: 5432	StartMenuExper	0x7fffb0b10000	True	True	True	\Windows\System32\Windows.System.UserProfile.DiagnosticsSettings.dll
L3625: 5432	StartMenuExper	0x7fffbab60000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\WinRTTurboModule.dll
L3626: 5432	StartMenuExper	0x7fffb8d10000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\hermes.dll
L3627: 5432	StartMenuExper	0x7fffb8b80000	True	True	True	\Windows\System32\WinRtTracing.dll
L3628: 5432	StartMenuExper	0x7fffba390000	True	True	True	\Windows\System32\RTMediaFrame.dll
L3629: 5432	StartMenuExper	0x7fffbb940000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\ReactNativeXaml.dll
L3630: 5432	StartMenuExper	0x7fffd4680000	True	True	True	\Windows\System32\Windows.Energy.dll
L3631: 5432	StartMenuExper	0x7fffd6700000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\StartMenu.dll
L3632: 5432	StartMenuExper	0x7fffd6600000	True	True	True	\Windows\System32\Windows.Internal.System.UserProfile.dll
L3633: 5432	StartMenuExper	0x7fffd6640000	True	True	True	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.26100.8037_none_87ebc5097a2f9e52\comctl32.dll
L3634: 5432	StartMenuExper	0x7fffd6c50000	True	True	True	\Windows\System32\Windows.Internal.Shell.Broker.dll
L3635: 5432	StartMenuExper	0x7fffd6bb0000	True	True	True	\Windows\System32\biwinrt.dll
L3636: 5432	StartMenuExper	0x7fffd6d30000	True	True	True	\Windows\System32\ShellCommonCommonProxyStub.dll
L3637: 5432	StartMenuExper	0x7fffdcb30000	True	True	True	\Windows\System32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll
L3638: 5432	StartMenuExper	0x7fffdaa90000	True	True	True	\Windows\SystemApps\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe\Microsoft.UI.Xaml.dll
L3639: 5432	StartMenuExper	0x7fffd72c0000	True	True	True	\Windows\System32\Windows.Storage.ApplicationData.dll
L3640: 5432	StartMenuExper	0x7fffd7110000	True	True	True	\Windows\System32\Windows.Web.Http.dll
L3641: 5432	StartMenuExper	0x7fffd6fe0000	True	True	True	\Windows\System32\Windows.Security.Authentication.OnlineId.dll
L3642: 5432	StartMenuExper	0x7fffd7c40000	True	True	True	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartDocked.dll
L3643: 5432	StartMenuExper	0x7fffda5f0000	True	True	True	\Windows\System32\ntshrui.dll
L3644: 5432	StartMenuExper	0x7fffdc860000	True	True	True	\Windows\System32\Windows.Management.Workplace.dll
L3645: 5432	StartMenuExper	0x7fffdc560000	True	True	True	\Windows\System32\dmcmnutils.dll
L3646: 5432	StartMenuExper	0x7fffdc010000	True	True	True	\Windows\System32\StartTileData.dll
L3647: 5432	StartMenuExper	0x7fffdc7e0000	True	True	True	\Windows\System32\ninput.dll
L3648: 5432	StartMenuExper	0x7fffdc910000	True	True	True	\Windows\System32\DataExchange.dll
L3649: 5432	StartMenuExper	0x7fffdc8d0000	True	True	True	\Windows\System32\cldapi.dll
L3650: 5432	StartMenuExper	0x7fffdcad0000	True	True	True	\Windows\System32\cscapi.dll
L3651: 5432	StartMenuExper	0x7fffdfe60000	True	True	True	\Windows\System32\UiaManager.dll
L3652: 5432	StartMenuExper	0x7fffdcfb0000	True	True	True	\Windows\System32\AppExtension.dll
L3653: 5432	StartMenuExper	0x7fffdcde0000	True	True	True	\Windows\System32\CloudExperienceHostCommon.dll
L3654: 5432	StartMenuExper	0x7fffdf150000	True	True	True	\Windows\System32\AppResolver.dll
L3655: 5432	StartMenuExper	0x7fffdf710000	True	True	True	\Windows\System32\TileDataRepository.dll
L3656: 5432	StartMenuExper	0x7fffe1870000	True	True	True	\Windows\System32\msvcp110_win.dll
L3657: 5432	StartMenuExper	0x7fffe03b0000	True	True	True	\Windows\System32\Windows.Security.Authentication.Web.Core.dll
L3658: 5432	StartMenuExper	0x7fffe1910000	True	True	True	\Windows\System32\omadmapi.dll
L3659: 5432	StartMenuExper	0x7fffe3fb0000	True	True	True	\Windows\System32\Windows.UI.Core.TextInput.dll
L3660: 5432	StartMenuExper	0x7fffe39e0000	True	True	True	\Windows\System32\fontgroupsoverride.dll
L3661: 5432	StartMenuExper	0x7fffe2ef0000	True	True	True	\Windows\System32\windowsudk.shellcommon.dll
L3662: 5432	StartMenuExper	0x7fffe1ed0000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\ux-phui.dll
L3663: 5432	StartMenuExper	0x7fffe19e0000	True	True	True	\Windows\System32\Windows.CloudStore.dll
L3664: 5432	StartMenuExper	0x7fffe2720000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\Microsoft.ReactNative.dll
L3665: 5432	StartMenuExper	0x7fffe3930000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_app.dll
L3666: 5432	StartMenuExper	0x7fffe3910000	True	True	True	\Windows\System32\linkinfo.dll
L3667: 5432	StartMenuExper	0x7fffe3840000	True	True	True	\Windows\System32\Windows.FileExplorer.Common.dll
L3668: 5432	StartMenuExper	0x7fffe3950000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\msvcp140_app.dll
L3669: 5432	StartMenuExper	0x7fffe3c50000	True	True	True	\Windows\System32\PhotoMetadataHandler.dll
L3670: 5432	StartMenuExper	0x7fffe3b40000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_1_app.dll
L3671: 5432	StartMenuExper	0x7fffe3a00000	True	True	True	\Windows\System32\threadpoolwinrt.dll
L3672: 5432	StartMenuExper	0x7fffe3b50000	True	True	True	\Windows\System32\IconCodecService.dll
L3673: 5432	StartMenuExper	0x7fffe3d30000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\WsxPackManager.dll
L3674: 5432	StartMenuExper	0x7fffe3ee0000	True	True	True	\Windows\System32\OneCoreCommonProxyStub.dll
L3675: 5432	StartMenuExper	0x7fffe6b10000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
L3676: 5432	StartMenuExper	0x7fffe66b0000	True	True	True	\Windows\System32\Windows.StateRepositoryClient.dll
L3677: 5432	StartMenuExper	0x7fffe55a0000	True	True	True	\Windows\System32\Windows.ApplicationModel.dll
L3678: 5432	StartMenuExper	0x7fffe5300000	True	True	True	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.8037_none_3e092faae333b53b\comctl32.dll
L3679: 5432	StartMenuExper	0x7fffe6740000	True	True	True	\Windows\System32\Windows.System.Launcher.dll
L3680: 5432	StartMenuExper	0x7fffe6aa0000	True	True	True	\Windows\System32\edputil.dll
L3681: 5432	StartMenuExper	0x7fffe7590000	True	True	True	\Windows\System32\StructuredQuery.dll
L3682: 5432	StartMenuExper	0x7fffe72e0000	True	True	True	\Windows\System32\icu.dll
L3683: 5432	StartMenuExper	0x7fffe6ce0000	True	True	True	\Windows\System32\OnDemandConnRouteHelper.dll
L3684: 5432	StartMenuExper	0x7fffe86a0000	True	True	True	\Windows\System32\SystemSettings.DataModel.dll
L3685: 5432	StartMenuExper	0x7ffff50d0000	True	True	True	\Windows\System32\kernel.appcore.dll
L3686: 5432	StartMenuExper	0x7fffeff40000	True	True	True	\Windows\System32\wincorlib.dll
L3687: 5432	StartMenuExper	0x7fffed890000	True	True	True	\Windows\System32\srvcli.dll
L3688: 5432	StartMenuExper	0x7fffeb690000	True	True	True	\Windows\System32\TextInputFramework.dll
L3689: 5432	StartMenuExper	0x7fffea0a0000	True	True	True	\Windows\System32\usermgrcli.dll
L3690: 5432	StartMenuExper	0x7fffe8ad0000	True	True	True	\Windows\System32\Windows.StateRepository.dll
L3691: 5432	StartMenuExper	0x7fffe89f0000	True	True	True	\Windows\System32\StateRepository.Core.dll
L3692: 5432	StartMenuExper	0x7fffe9de0000	True	True	True	\Windows\System32\Windows.Web.dll
L3693: 5432	StartMenuExper	0x7fffe8fe0000	True	True	True	\Windows\System32\wininet.dll
L3694: 5432	StartMenuExper	0x7fffe9f10000	True	True	True	\Windows\System32\rasadhlp.dll
L3695: 5432	StartMenuExper	0x7fffeb350000	True	True	True	\Windows\System32\TextShaping.dll
L3696: 5432	StartMenuExper	0x7fffeb410000	True	True	True	\Windows\System32\directmanipulation.dll
L3697: 5432	StartMenuExper	0x7fffec8c0000	True	True	True	\Windows\System32\AppXDeploymentClient.dll
L3698: 5432	StartMenuExper	0x7fffebc10000	True	True	True	\Windows\System32\Windows.UI.Xaml.Controls.dll
L3699: 5432	StartMenuExper	0x7fffeb830000	True	True	True	\Windows\System32\InputHost.dll
L3700: 5432	StartMenuExper	0x7fffec4f0000	True	True	True	\Windows\System32\Windows.Globalization.dll
L3701: 5432	StartMenuExper	0x7fffeca30000	True	True	True	\Windows\System32\OneCoreUAPCommonProxyStub.dll
L3702: 5432	StartMenuExper	0x7fffed300000	True	True	True	\Windows\System32\UserMgrProxy.dll
L3703: 5432	StartMenuExper	0x7fffee7e0000	True	True	True	\Windows\System32\Windows.UI.Xaml.dll
L3704: 5432	StartMenuExper	0x7fffedfc0000	True	True	True	\Windows\System32\Windows.UI.Immersive.dll
L3705: 5432	StartMenuExper	0x7fffedb90000	True	True	True	\Windows\System32\urlmon.dll
L3706: 5432	StartMenuExper	0x7fffed8c0000	True	True	True	\Windows\System32\iertutil.dll
L3707: 5432	StartMenuExper	0x7fffedd70000	True	True	True	\Windows\System32\twinapi.appcore.dll
L3708: 5432	StartMenuExper	0x7fffee500000	True	True	True	\Windows\System32\Windows.Graphics.dll
L3709: 5432	StartMenuExper	0x7fffee2a0000	True	True	True	\Windows\System32\winhttp.dll
L3710: 5432	StartMenuExper	0x7fffee670000	True	True	True	\Windows\System32\dhcpcsvc.dll
L3711: 5432	StartMenuExper	0x7fffefa40000	True	True	True	\Windows\System32\Windows.UI.dll
L3712: 5432	StartMenuExper	0x7fffef9f0000	True	True	True	\Windows\System32\LanguageOverlayUtil.dll
L3713: 5432	StartMenuExper	0x7fffef9b0000	True	True	True	\Windows\System32\BCP47mrm.dll
L3714: 5432	StartMenuExper	0x7fffefba0000	True	True	True	\Windows\System32\MrmCoreR.dll
L3715: 5432	StartMenuExper	0x7fffefe30000	True	True	True	\Windows\System32\BCP47Langs.dll

--- malware_ldrmodules.txt ---
L3596: 5432	StartMenuExper	0x21980000000	False	False	False	\Windows\System32\Windows.UI.Xaml.Controls.dll
L3597: 5432	StartMenuExper	0x21980350000	False	False	False	\Windows\System32\en-US\ShutdownUX.dll.mui
L3598: 5432	StartMenuExper	0x21980aa0000	False	False	False	\Windows\System32\en-US\Windows.Security.Authentication.Web.Core.dll.mui
L3599: 5432	StartMenuExper	0x21980fe0000	False	False	False	\Windows\System32\en-US\Windows.Globalization.dll.mui
L3600: 5432	StartMenuExper	0x219831a0000	False	False	False	\Windows\System32\en-US\shell32.dll.mui
L3601: 5432	StartMenuExper	0x21983210000	False	False	False	\Windows\System32\en-US\StartTileData.dll.mui
L3602: 5432	StartMenuExper	0x219838d0000	False	False	False	\Windows\System32\en-US\windows.ui.xaml.dll.mui
L3603: 5432	StartMenuExper	0x219838c0000	False	False	False	\Windows\System32\Windows.UI.Xaml.Resources.Common.dll
L3604: 5432	StartMenuExper	0x219839f0000	True	True	True	\Windows\System32\icuin.dll
L3605: 5432	StartMenuExper	0x21983960000	False	False	False	\Windows\System32\en-US\wininet.dll.mui
L3606: 5432	StartMenuExper	0x219839b0000	True	True	True	\Windows\System32\icuuc.dll
L3607: 5432	StartMenuExper	0x21983980000	False	False	False	\Windows\System32\netmsg.dll
L3608: 5432	StartMenuExper	0x21983f80000	False	False	False	\Windows\System32\en-US\netmsg.dll.mui
L3609: 5432	StartMenuExper	0x21985300000	False	False	False	\Windows\SystemResources\wininet.dll.mun
L3610: 5432	StartMenuExper	0x219ffb40000	False	False	False	\Windows\System32\en-US\windows.storage.dll.mui
L3611: 5432	StartMenuExper	0x219fd2e0000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
L3612: 5432	StartMenuExper	0x219ffb20000	False	False	False	\Windows\System32\en-US\propsys.dll.mui
L3613: 5432	StartMenuExper	0x219ffe80000	False	False	False	\Windows\System32\Windows.UI.Xaml.InkControls.dll
L3614: 5432	StartMenuExper	0x219ffc00000	False	False	False	\Windows\System32\Windows.UI.Xaml.Phone.dll
L3615: 5432	StartMenuExper	0x219ffb50000	False	False	False	\Windows\System32\Windows.UI.Xaml.Resources.21h1.dll
L3616: 5432	StartMenuExper	0x219ffd40000	False	False	False	\Windows\System32\Windows.UI.Xaml.Maps.dll
L3617: 5432	StartMenuExper	0x7fffe87c0000	True	True	True	\Windows\System32\Windows.StateRepositoryCore.dll
L3618: 5432	StartMenuExper	0x7fffe1950000	True	True	True	\Windows\System32\mdmregistration.dll
L3619: 5432	StartMenuExper	0x7fffd6e80000	True	True	True	\Windows\System32\Windows.Globalization.Fontgroups.dll
L3620: 5432	StartMenuExper	0x7fffd6500000	True	True	True	\Windows\System32\CryptoWinRT.dll
L3621: 5432	StartMenuExper	0x7fffb8a50000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\IrisService.dll
L3622: 5432	StartMenuExper	0x7fffaf750000	True	True	True	\Windows\System32\shutdownux.dll
L3623: 5432	StartMenuExper	0x7ff7c34d0000	True	False	True	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe
L3624: 5432	StartMenuExper	0x7fffb0b10000	True	True	True	\Windows\System32\Windows.System.UserProfile.DiagnosticsSettings.dll
L3625: 5432	StartMenuExper	0x7fffbab60000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\WinRTTurboModule.dll
L3626: 5432	StartMenuExper	0x7fffb8d10000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\hermes.dll
L3627: 5432	StartMenuExper	0x7fffb8b80000	True	True	True	\Windows\System32\WinRtTracing.dll
L3628: 5432	StartMenuExper	0x7fffba390000	True	True	True	\Windows\System32\RTMediaFrame.dll
L3629: 5432	StartMenuExper	0x7fffbb940000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\ReactNativeXaml.dll
L3630: 5432	StartMenuExper	0x7fffd4680000	True	True	True	\Windows\System32\Windows.Energy.dll
L3631: 5432	StartMenuExper	0x7fffd6700000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\StartMenu.dll
L3632: 5432	StartMenuExper	0x7fffd6600000	True	True	True	\Windows\System32\Windows.Internal.System.UserProfile.dll
L3633: 5432	StartMenuExper	0x7fffd6640000	True	True	True	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.26100.8037_none_87ebc5097a2f9e52\comctl32.dll
L3634: 5432	StartMenuExper	0x7fffd6c50000	True	True	True	\Windows\System32\Windows.Internal.Shell.Broker.dll
L3635: 5432	StartMenuExper	0x7fffd6bb0000	True	True	True	\Windows\System32\biwinrt.dll
L3636: 5432	StartMenuExper	0x7fffd6d30000	True	True	True	\Windows\System32\ShellCommonCommonProxyStub.dll
L3637: 5432	StartMenuExper	0x7fffdcb30000	True	True	True	\Windows\System32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll
L3638: 5432	StartMenuExper	0x7fffdaa90000	True	True	True	\Windows\SystemApps\Microsoft.UI.Xaml.CBS_8wekyb3d8bbwe\Microsoft.UI.Xaml.dll
L3639: 5432	StartMenuExper	0x7fffd72c0000	True	True	True	\Windows\System32\Windows.Storage.ApplicationData.dll
L3640: 5432	StartMenuExper	0x7fffd7110000	True	True	True	\Windows\System32\Windows.Web.Http.dll
L3641: 5432	StartMenuExper	0x7fffd6fe0000	True	True	True	\Windows\System32\Windows.Security.Authentication.OnlineId.dll
L3642: 5432	StartMenuExper	0x7fffd7c40000	True	True	True	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartDocked.dll
L3643: 5432	StartMenuExper	0x7fffda5f0000	True	True	True	\Windows\System32\ntshrui.dll
L3644: 5432	StartMenuExper	0x7fffdc860000	True	True	True	\Windows\System32\Windows.Management.Workplace.dll
L3645: 5432	StartMenuExper	0x7fffdc560000	True	True	True	\Windows\System32\dmcmnutils.dll
L3646: 5432	StartMenuExper	0x7fffdc010000	True	True	True	\Windows\System32\StartTileData.dll
L3647: 5432	StartMenuExper	0x7fffdc7e0000	True	True	True	\Windows\System32\ninput.dll
L3648: 5432	StartMenuExper	0x7fffdc910000	True	True	True	\Windows\System32\DataExchange.dll
L3649: 5432	StartMenuExper	0x7fffdc8d0000	True	True	True	\Windows\System32\cldapi.dll
L3650: 5432	StartMenuExper	0x7fffdcad0000	True	True	True	\Windows\System32\cscapi.dll
L3651: 5432	StartMenuExper	0x7fffdfe60000	True	True	True	\Windows\System32\UiaManager.dll
L3652: 5432	StartMenuExper	0x7fffdcfb0000	True	True	True	\Windows\System32\AppExtension.dll
L3653: 5432	StartMenuExper	0x7fffdcde0000	True	True	True	\Windows\System32\CloudExperienceHostCommon.dll
L3654: 5432	StartMenuExper	0x7fffdf150000	True	True	True	\Windows\System32\AppResolver.dll
L3655: 5432	StartMenuExper	0x7fffdf710000	True	True	True	\Windows\System32\TileDataRepository.dll
L3656: 5432	StartMenuExper	0x7fffe1870000	True	True	True	\Windows\System32\msvcp110_win.dll
L3657: 5432	StartMenuExper	0x7fffe03b0000	True	True	True	\Windows\System32\Windows.Security.Authentication.Web.Core.dll
L3658: 5432	StartMenuExper	0x7fffe1910000	True	True	True	\Windows\System32\omadmapi.dll
L3659: 5432	StartMenuExper	0x7fffe3fb0000	True	True	True	\Windows\System32\Windows.UI.Core.TextInput.dll
L3660: 5432	StartMenuExper	0x7fffe39e0000	True	True	True	\Windows\System32\fontgroupsoverride.dll
L3661: 5432	StartMenuExper	0x7fffe2ef0000	True	True	True	\Windows\System32\windowsudk.shellcommon.dll
L3662: 5432	StartMenuExper	0x7fffe1ed0000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\ux-phui.dll
L3663: 5432	StartMenuExper	0x7fffe19e0000	True	True	True	\Windows\System32\Windows.CloudStore.dll
L3664: 5432	StartMenuExper	0x7fffe2720000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\Microsoft.ReactNative.dll
L3665: 5432	StartMenuExper	0x7fffe3930000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_app.dll
L3666: 5432	StartMenuExper	0x7fffe3910000	True	True	True	\Windows\System32\linkinfo.dll
L3667: 5432	StartMenuExper	0x7fffe3840000	True	True	True	\Windows\System32\Windows.FileExplorer.Common.dll
L3668: 5432	StartMenuExper	0x7fffe3950000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\msvcp140_app.dll
L3669: 5432	StartMenuExper	0x7fffe3c50000	True	True	True	\Windows\System32\PhotoMetadataHandler.dll
L3670: 5432	StartMenuExper	0x7fffe3b40000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_1_app.dll
L3671: 5432	StartMenuExper	0x7fffe3a00000	True	True	True	\Windows\System32\threadpoolwinrt.dll
L3672: 5432	StartMenuExper	0x7fffe3b50000	True	True	True	\Windows\System32\IconCodecService.dll
L3673: 5432	StartMenuExper	0x7fffe3d30000	True	True	True	\Windows\SystemApps\MicrosoftWindows.Client.Photon_cw5n1h2txyewy\WsxPackManager.dll
L3674: 5432	StartMenuExper	0x7fffe3ee0000	True	True	True	\Windows\System32\OneCoreCommonProxyStub.dll
L3675: 5432	StartMenuExper	0x7fffe6b10000	True	True	True	\Windows\System32\Windows.StateRepositoryPS.dll
L3676: 5432	StartMenuExper	0x7fffe66b0000	True	True	True	\Windows\System32\Windows.StateRepositoryClient.dll
L3677: 5432	StartMenuExper	0x7fffe55a0000	True	True	True	\Windows\System32\Windows.ApplicationModel.dll
L3678: 5432	StartMenuExper	0x7fffe5300000	True	True	True	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.8037_none_3e092faae333b53b\comctl32.dll
L3679: 5432	StartMenuExper	0x7fffe6740000	True	True	True	\Windows\System32\Windows.System.Launcher.dll
L3680: 5432	StartMenuExper	0x7fffe6aa0000	True	True	True	\Windows\System32\edputil.dll
L3681: 5432	StartMenuExper	0x7fffe7590000	True	True	True	\Windows\System32\StructuredQuery.dll
L3682: 5432	StartMenuExper	0x7fffe72e0000	True	True	True	\Windows\System32\icu.dll
L3683: 5432	StartMenuExper	0x7fffe6ce0000	True	True	True	\Windows\System32\OnDemandConnRouteHelper.dll
L3684: 5432	StartMenuExper	0x7fffe86a0000	True	True	True	\Windows\System32\SystemSettings.DataModel.dll
L3685: 5432	StartMenuExper	0x7ffff50d0000	True	True	True	\Windows\System32\kernel.appcore.dll
L3686: 5432	StartMenuExper	0x7fffeff40000	True	True	True	\Windows\System32\wincorlib.dll
L3687: 5432	StartMenuExper	0x7fffed890000	True	True	True	\Windows\System32\srvcli.dll
L3688: 5432	StartMenuExper	0x7fffeb690000	True	True	True	\Windows\System32\TextInputFramework.dll
L3689: 5432	StartMenuExper	0x7fffea0a0000	True	True	True	\Windows\System32\usermgrcli.dll
L3690: 5432	StartMenuExper	0x7fffe8ad0000	True	True	True	\Windows\System32\Windows.StateRepository.dll
L3691: 5432	StartMenuExper	0x7fffe89f0000	True	True	True	\Windows\System32\StateRepository.Core.dll
L3692: 5432	StartMenuExper	0x7fffe9de0000	True	True	True	\Windows\System32\Windows.Web.dll
L3693: 5432	StartMenuExper	0x7fffe8fe0000	True	True	True	\Windows\System32\wininet.dll
L3694: 5432	StartMenuExper	0x7fffe9f10000	True	True	True	\Windows\System32\rasadhlp.dll
L3695: 5432	StartMenuExper	0x7fffeb350000	True	True	True	\Windows\System32\TextShaping.dll
L3696: 5432	StartMenuExper	0x7fffeb410000	True	True	True	\Windows\System32\directmanipulation.dll
L3697: 5432	StartMenuExper	0x7fffec8c0000	True	True	True	\Windows\System32\AppXDeploymentClient.dll
L3698: 5432	StartMenuExper	0x7fffebc10000	True	True	True	\Windows\System32\Windows.UI.Xaml.Controls.dll
L3699: 5432	StartMenuExper	0x7fffeb830000	True	True	True	\Windows\System32\InputHost.dll
L3700: 5432	StartMenuExper	0x7fffec4f0000	True	True	True	\Windows\System32\Windows.Globalization.dll
L3701: 5432	StartMenuExper	0x7fffeca30000	True	True	True	\Windows\System32\OneCoreUAPCommonProxyStub.dll
L3702: 5432	StartMenuExper	0x7fffed300000	True	True	True	\Windows\System32\UserMgrProxy.dll
L3703: 5432	StartMenuExper	0x7fffee7e0000	True	True	True	\Windows\System32\Windows.UI.Xaml.dll
L3704: 5432	StartMenuExper	0x7fffedfc0000	True	True	True	\Windows\System32\Windows.UI.Immersive.dll
L3705: 5432	StartMenuExper	0x7fffedb90000	True	True	True	\Windows\System32\urlmon.dll
L3706: 5432	StartMenuExper	0x7fffed8c0000	True	True	True	\Windows\System32\iertutil.dll
L3707: 5432	StartMenuExper	0x7fffedd70000	True	True	True	\Windows\System32\twinapi.appcore.dll
