Volatility 3 Framework 2.28.1

PID	Name	Library	Bound	Function	Address

468	smss.exe	ntdll.dll	False	NtPowerInformation	0xffed2b861d68
468	smss.exe	ntdll.dll	False	NtQueryInformationProcess	0xffed2b861d70
468	smss.exe	ntdll.dll	False	RtlComputeCrc32	0xffed2b861d78
468	smss.exe	ntdll.dll	False	RtlInitUnicodeString	0xffed2b861d80
468	smss.exe	ntdll.dll	False	NtOpenFile	0xffed2b861d88
468	smss.exe	ntdll.dll	False	NtDeviceIoControlFile	0xffed2b861d90
468	smss.exe	ntdll.dll	False	NtClose	0xffed2b861d98
468	smss.exe	ntdll.dll	False	NtQuerySystemInformation	0xffed2b861da0
468	smss.exe	ntdll.dll	False	RtlUpcaseUnicodeChar	0xffed2b861da8
468	smss.exe	ntdll.dll	False	RtlGetNtSystemRoot	0xffed2b861db0
468	smss.exe	ntdll.dll	False	NtOpenKey	0xffed2b861db8
468	smss.exe	ntdll.dll	False	RtlGetVersion	0xffed2b861dc0
468	smss.exe	ntdll.dll	False	TpAllocTimer	0xffed2b861dc8
468	smss.exe	ntdll.dll	False	TpSetTimer	0xffed2b861dd0
468	smss.exe	ntdll.dll	False	RtlAllocateHeap	0xffed2b861dd8
468	smss.exe	ntdll.dll	False	RtlFreeHeap	0xffed2b861de0
468	smss.exe	ntdll.dll	False	NtSetValueKey	0xffed2b861de8
468	smss.exe	ntdll.dll	False	RtlFreeUnicodeString	0xffed2b861df0
468	smss.exe	ntdll.dll	False	NtQueryValueKey	0xffed2b861df8
468	smss.exe	ntdll.dll	False	RtlPrefixUnicodeString	0xffed2b861e00
468	smss.exe	ntdll.dll	False	NtQueryVolumeInformationFile	0xffed2b861e08
468	smss.exe	ntdll.dll	False	RtlInitUnicodeStringEx	0xffed2b861e10
468	smss.exe	ntdll.dll	False	_vsnwprintf_s	0xffed2b861e18
468	smss.exe	ntdll.dll	False	NtCreatePagingFile	0xffed2b861e20
468	smss.exe	ntdll.dll	False	NtQueryLicenseValue	0xffed2b861e28
468	smss.exe	ntdll.dll	False	NtSetSystemInformation	0xffed2b861e30
468	smss.exe	ntdll.dll	False	RtlAppendUnicodeToString	0xffed2b861e38
468	smss.exe	ntdll.dll	False	RtlSecondsSince1970ToTime	0xffed2b861e40
468	smss.exe	ntdll.dll	False	qsort	0xffed2b861e48
468	smss.exe	ntdll.dll	False	NtSetInformationFile	0xffed2b861e50
468	smss.exe	ntdll.dll	False	NtQueryInformationFile	0xffed2b861e58
468	smss.exe	ntdll.dll	False	NtFsControlFile	0xffed2b861e60
468	smss.exe	ntdll.dll	False	RtlCompareUnicodeString	0xffed2b861e68
468	smss.exe	ntdll.dll	False	RtlAppendUnicodeStringToString	0xffed2b861e70
468	smss.exe	ntdll.dll	False	RtlCompareMemory	0xffed2b861e78
468	smss.exe	ntdll.dll	False	NtDeleteValueKey	0xffed2b861e80
468	smss.exe	ntdll.dll	False	NtFlushKey	0xffed2b861e88
468	smss.exe	ntdll.dll	False	NtUpdateWnfStateData	0xffed2b861e90
468	smss.exe	ntdll.dll	False	NtInitializeRegistry	0xffed2b861e98
468	smss.exe	ntdll.dll	False	RtlUnicodeStringToInteger	0xffed2b861ea0
468	smss.exe	ntdll.dll	False	NtManagePartition	0xffed2b861ea8
468	smss.exe	ntdll.dll	False	RtlSubscribeWnfStateChangeNotification	0xffed2b861eb0
468	smss.exe	ntdll.dll	False	RtlAllocateAndInitializeSid	0xffed2b861eb8
468	smss.exe	ntdll.dll	False	RtlCreateSecurityDescriptor	0xffed2b861ec0
468	smss.exe	ntdll.dll	False	RtlCreateAcl	0xffed2b861ec8
468	smss.exe	ntdll.dll	False	RtlAddAccessAllowedAce	0xffed2b861ed0
468	smss.exe	ntdll.dll	False	RtlSetDaclSecurityDescriptor	0xffed2b861ed8
468	smss.exe	ntdll.dll	False	RtlSetOwnerSecurityDescriptor	0xffed2b861ee0
468	smss.exe	ntdll.dll	False	NtSetSecurityObject	0xffed2b861ee8
468	smss.exe	ntdll.dll	False	RtlExpandEnvironmentStrings_U	0xffed2b861ef0
468	smss.exe	ntdll.dll	False	RtlDosPathNameToNtPathName_U	0xffed2b861ef8
468	smss.exe	ntdll.dll	False	NtCreateFile	0xffed2b861f00
468	smss.exe	ntdll.dll	False	NtReadFile	0xffed2b861f08
468	smss.exe	ntdll.dll	False	NtCreateKey	0xffed2b861f10
468	smss.exe	ntdll.dll	False	NtAllocateVirtualMemory	0xffed2b861f18
468	smss.exe	ntdll.dll	False	NtWriteFile	0xffed2b861f20
468	smss.exe	ntdll.dll	False	EtwEventWriteTransfer	0xffed2b861f28
468	smss.exe	ntdll.dll	False	NtFreeVirtualMemory	0xffed2b861f30
468	smss.exe	ntdll.dll	False	RtlCreateUnicodeString	0xffed2b861f38
468	smss.exe	ntdll.dll	False	EtwEventWrite	0xffed2b861f40
468	smss.exe	ntdll.dll	False	EtwEventEnabled	0xffed2b861f48
468	smss.exe	ntdll.dll	False	_vsnwprintf	0xffed2b861f50
468	smss.exe	ntdll.dll	False	RtlCopyUnicodeString	0xffed2b861f58
468	smss.exe	ntdll.dll	False	RtlAddMandatoryAce	0xffed2b861f60
468	smss.exe	ntdll.dll	False	RtlSetSaclSecurityDescriptor	0xffed2b861f68
468	smss.exe	ntdll.dll	False	RtlAdjustPrivilege	0xffed2b861f70
468	smss.exe	ntdll.dll	False	RtlFreeSid	0xffed2b861f78
468	smss.exe	ntdll.dll	False	RtlLengthSid	0xffed2b861f80
468	smss.exe	ntdll.dll	False	NtCreateMutant	0xffed2b861f88
468	smss.exe	ntdll.dll	False	RtlCreateTagHeap	0xffed2b861f90
468	smss.exe	ntdll.dll	False	NtSetInformationProcess	0xffed2b861f98
468	smss.exe	ntdll.dll	False	NtAlpcCreatePort	0xffed2b861fa0
468	smss.exe	ntdll.dll	False	RtlInitializeBitMap	0xffed2b861fa8
468	smss.exe	ntdll.dll	False	RtlClearAllBits	0xffed2b861fb0
468	smss.exe	ntdll.dll	False	RtlSetBits	0xffed2b861fb8
468	smss.exe	ntdll.dll	False	NtOpenEvent	0xffed2b861fc0
468	smss.exe	ntdll.dll	False	RtlCreateEnvironment	0xffed2b861fc8
468	smss.exe	ntdll.dll	False	NtQuerySystemInformationEx	0xffed2b861fd0
468	smss.exe	ntdll.dll	False	RtlSetCurrentEnvironment	0xffed2b861fd8
468	smss.exe	ntdll.dll	False	RtlQueryRegistryValuesEx	0xffed2b861fe0
468	smss.exe	ntdll.dll	False	NtCreateDirectoryObject	0xffed2b861fe8
468	smss.exe	ntdll.dll	False	RtlEqualUnicodeString	0xffed2b861ff0
468	smss.exe	ntdll.dll	False	NtSerializeBoot	0xffed2b861ff8
468	smss.exe	ntdll.dll	False	NtSetEvent	0xffed2b862000
468	smss.exe	ntdll.dll	False	RtlQueryPerformanceFrequency	0xffed2b862008
468	smss.exe	ntdll.dll	False	RtlQueryPerformanceCounter	0xffed2b862010
468	smss.exe	ntdll.dll	False	NtResumeThread	0xffed2b862018
468	smss.exe	ntdll.dll	False	NtWaitForSingleObject	0xffed2b862020
468	smss.exe	ntdll.dll	False	NtTerminateProcess	0xffed2b862028
468	smss.exe	ntdll.dll	False	RtlIsStateSeparationEnabled	0xffed2b862030
468	smss.exe	ntdll.dll	False	TpAllocWork	0xffed2b862038
468	smss.exe	ntdll.dll	False	TpPostWork	0xffed2b862040
468	smss.exe	ntdll.dll	False	TpWaitForWork	0xffed2b862048
468	smss.exe	ntdll.dll	False	TpReleaseWork	0xffed2b862050
468	smss.exe	ntdll.dll	False	_wcsupr_s	0xffed2b862058
468	smss.exe	ntdll.dll	False	NtOpenDirectoryObject	0xffed2b862060
468	smss.exe	ntdll.dll	False	NtCreateSymbolicLinkObject	0xffed2b862068
468	smss.exe	ntdll.dll	False	NtMakeTemporaryObject	0xffed2b862070
468	smss.exe	ntdll.dll	False	_stricmp	0xffed2b862078
468	smss.exe	ntdll.dll	False	RtlInitAnsiString	0xffed2b862080
468	smss.exe	ntdll.dll	False	RtlAnsiStringToUnicodeString	0xffed2b862088
468	smss.exe	ntdll.dll	False	RtlDosPathNameToNtPathName_U_WithStatus	0xffed2b862090
468	smss.exe	ntdll.dll	False	RtlWow64IsWowGuestMachineSupported	0xffed2b862098
468	smss.exe	ntdll.dll	False	NtCreateEvent	0xffed2b8620a0
468	smss.exe	ntdll.dll	False	RtlRandomEx	0xffed2b8620a8
468	smss.exe	ntdll.dll	False	qsort_s	0xffed2b8620b0
468	smss.exe	ntdll.dll	False	NtQueryObject	0xffed2b8620b8
468	smss.exe	ntdll.dll	False	NtSystemDebugControl	0xffed2b8620c0
468	smss.exe	ntdll.dll	False	LdrVerifyImageMatchesChecksumEx	0xffed2b8620c8
468	smss.exe	ntdll.dll	False	RtlAppxIsFileOwnedByTrustedInstaller	0xffed2b8620d0
468	smss.exe	ntdll.dll	False	RtlCompareUnicodeStrings	0xffed2b8620d8
468	smss.exe	ntdll.dll	False	NtQueryAttributesFile	0xffed2b8620e0
468	smss.exe	ntdll.dll	False	NtQueryDirectoryFile	0xffed2b8620e8
468	smss.exe	ntdll.dll	False	RtlDeleteRegistryValue	0xffed2b8620f0
468	smss.exe	ntdll.dll	False	RtlWriteRegistryValue	0xffed2b8620f8
468	smss.exe	ntdll.dll	False	_wcsicmp	0xffed2b862100
468	smss.exe	ntdll.dll	False	RtlSetEnvironmentVariable	0xffed2b862108
468	smss.exe	ntdll.dll	False	NtCreateSection	0xffed2b862110
468	smss.exe	ntdll.dll	False	NtMapViewOfSection	0xffed2b862118
468	smss.exe	ntdll.dll	False	NtUnmapViewOfSection	0xffed2b862120
468	smss.exe	ntdll.dll	False	NtDuplicateObject	0xffed2b862128
468	smss.exe	ntdll.dll	False	iswctype	0xffed2b862130
468	smss.exe	ntdll.dll	False	RtlQueryEnvironmentVariable_U	0xffed2b862138
468	smss.exe	ntdll.dll	False	RtlDosSearchPath_U	0xffed2b862140
468	smss.exe	ntdll.dll	False	RtlTestBit	0xffed2b862148
468	smss.exe	ntdll.dll	False	RtlInterlockedSetBitRun	0xffed2b862150
468	smss.exe	ntdll.dll	False	RtlFindSetBits	0xffed2b862158
468	smss.exe	ntdll.dll	False	RtlCreateProcessParametersEx	0xffed2b862160
468	smss.exe	ntdll.dll	False	RtlCreateUserProcessEx	0xffed2b862168
468	smss.exe	ntdll.dll	False	RtlDestroyProcessParameters	0xffed2b862170
468	smss.exe	ntdll.dll	False	NtDisplayString	0xffed2b862178
468	smss.exe	ntdll.dll	False	RtlAddProcessTrustLabelAce	0xffed2b862180
468	smss.exe	ntdll.dll	False	RtlGetAce	0xffed2b862188
468	smss.exe	ntdll.dll	False	NtQueryDirectoryObject	0xffed2b862190
468	smss.exe	ntdll.dll	False	NtOpenSymbolicLinkObject	0xffed2b862198
468	smss.exe	ntdll.dll	False	NtQuerySymbolicLinkObject	0xffed2b8621a0
468	smss.exe	ntdll.dll	False	RtlGetSystemTimeAndBias	0xffed2b8621a8
468	smss.exe	ntdll.dll	False	RtlTimeToTimeFields	0xffed2b8621b0
468	smss.exe	ntdll.dll	False	NtDeleteFile	0xffed2b8621b8
468	smss.exe	ntdll.dll	False	__C_specific_handler	0xffed2b8621c0
468	smss.exe	ntdll.dll	False	RtlAcquireSRWLockExclusive	0xffed2b8621c8
468	smss.exe	ntdll.dll	False	NtAlpcDisconnectPort	0xffed2b8621d0
468	smss.exe	ntdll.dll	False	RtlReleaseSRWLockExclusive	0xffed2b8621d8
468	smss.exe	ntdll.dll	False	RtlAcquireSRWLockShared	0xffed2b8621e0
468	smss.exe	ntdll.dll	False	RtlReleaseSRWLockShared	0xffed2b8621e8
468	smss.exe	ntdll.dll	False	NtAlpcImpersonateClientOfPort	0xffed2b8621f0
468	smss.exe	ntdll.dll	False	NtOpenThreadToken	0xffed2b8621f8
468	smss.exe	ntdll.dll	False	NtQueryInformationToken	0xffed2b862200
468	smss.exe	ntdll.dll	False	NtSetInformationThread	0xffed2b862208
468	smss.exe	ntdll.dll	False	TpSetPoolMinThreads	0xffed2b862210
468	smss.exe	ntdll.dll	False	RtlSetThreadIsCritical	0xffed2b862218
468	smss.exe	ntdll.dll	False	AlpcInitializeMessageAttribute	0xffed2b862220
468	smss.exe	ntdll.dll	False	NtAlpcSendWaitReceivePort	0xffed2b862228
468	smss.exe	ntdll.dll	False	AlpcGetMessageAttribute	0xffed2b862230
468	smss.exe	ntdll.dll	False	NtAlpcCancelMessage	0xffed2b862238
468	smss.exe	ntdll.dll	False	NtAlpcOpenSenderProcess	0xffed2b862240
468	smss.exe	ntdll.dll	False	RtlInitializeSRWLock	0xffed2b862248
468	smss.exe	ntdll.dll	False	NtAlpcAcceptConnectPort	0xffed2b862250
468	smss.exe	ntdll.dll	False	NtAlpcConnectPort	0xffed2b862258
468	smss.exe	ntdll.dll	False	RtlDeleteNoSplay	0xffed2b862260
468	smss.exe	ntdll.dll	False	RtlSleepConditionVariableSRW	0xffed2b862268
468	smss.exe	ntdll.dll	False	RtlWakeAllConditionVariable	0xffed2b862270
468	smss.exe	ntdll.dll	False	NtQueryInformationJobObject	0xffed2b862278
468	smss.exe	ntdll.dll	False	NtAssignProcessToJobObject	0xffed2b862280
468	smss.exe	ntdll.dll	False	EtwGetTraceLoggerHandle	0xffed2b862288
468	smss.exe	ntdll.dll	False	EtwGetTraceEnableLevel	0xffed2b862290
468	smss.exe	ntdll.dll	False	EtwGetTraceEnableFlags	0xffed2b862298
468	smss.exe	ntdll.dll	False	EtwRegisterTraceGuidsW	0xffed2b8622a0
468	smss.exe	ntdll.dll	False	RtlGetCurrentServiceSessionId	0xffed2b8622a8
468	smss.exe	ntdll.dll	False	NtDelayExecution	0xffed2b8622b0
468	smss.exe	ntdll.dll	False	RtlSetHeapInformation	0xffed2b8622b8
468	smss.exe	ntdll.dll	False	EtwEventSetInformation	0xffed2b8622c0
468	smss.exe	ntdll.dll	False	EtwEventRegister	0xffed2b8622c8
468	smss.exe	ntdll.dll	False	TpAllocPool	0xffed2b8622d0
468	smss.exe	ntdll.dll	False	TpAllocAlpcCompletion	0xffed2b8622d8
468	smss.exe	ntdll.dll	False	NtWaitForMultipleObjects	0xffed2b8622e0
468	smss.exe	ntdll.dll	False	NtRaiseHardError	0xffed2b8622e8
468	smss.exe	ntdll.dll	False	RtlInitializeConditionVariable	0xffed2b8622f0
468	smss.exe	ntdll.dll	False	NtClearEvent	0xffed2b8622f8
468	smss.exe	ntdll.dll	False	RtlUnicodeStringToAnsiString	0xffed2b862300
468	smss.exe	ntdll.dll	False	NtQueryEvent	0xffed2b862308
468	smss.exe	ntdll.dll	False	wcstoul	0xffed2b862310
468	smss.exe	ntdll.dll	False	LdrQueryImageFileExecutionOptions	0xffed2b862318
468	smss.exe	ntdll.dll	False	RtlAcquirePrivilege	0xffed2b862320
468	smss.exe	ntdll.dll	False	RtlReleasePrivilege	0xffed2b862328
468	smss.exe	ntdll.dll	False	RtlCaptureContext	0xffed2b862330
468	smss.exe	ntdll.dll	False	RtlLookupFunctionEntry	0xffed2b862338
468	smss.exe	ntdll.dll	False	RtlVirtualUnwind	0xffed2b862340
468	smss.exe	ntdll.dll	False	RtlUnhandledExceptionFilter	0xffed2b862348
468	smss.exe	ntdll.dll	False	memmove	0xffed2b862350
468	smss.exe	ntdll.dll	False	RtlNormalizeProcessParams	0xffed2b862358
468	smss.exe	ntdll.dll	False	iswspace	0xffed2b862360
468	smss.exe	ntdll.dll	False	RtlConnectToSm	0xffed2b862368
468	smss.exe	ntdll.dll	False	RtlSendMsgToSm	0xffed2b862370
468	smss.exe	ntdll.dll	False	NtQueryKey	0xffed2b862378
468	smss.exe	ntdll.dll	False	NtDeleteKey	0xffed2b862380
468	smss.exe	ntdll.dll	False	RtlNtStatusToDosError	0xffed2b862388
468	smss.exe	ntdll.dll	False	LdrGetDllHandle	0xffed2b862390
468	smss.exe	ntdll.dll	False	RtlInitString	0xffed2b862398
468	smss.exe	ntdll.dll	False	wcslen	0xffed2b8623a0
468	smss.exe	ntdll.dll	False	RtlSetLastWin32Error	0xffed2b8623a8
468	smss.exe	ntdll.dll	False	_wcsnicmp	0xffed2b8623b0
468	smss.exe	ntdll.dll	False	RtlDosPathNameToRelativeNtPathName_U_WithStatus	0xffed2b8623b8
468	smss.exe	ntdll.dll	False	RtlReleaseRelativeName	0xffed2b8623c0
468	smss.exe	ntdll.dll	False	RtlIsDosDeviceName_U	0xffed2b8623c8
468	smss.exe	ntdll.dll	False	RtlDosPathNameToRelativeNtPathName_U	0xffed2b8623d0
468	smss.exe	ntdll.dll	False	NtQueryEaFile	0xffed2b8623d8
468	smss.exe	ntdll.dll	False	SbSelectProcedure	0xffed2b8623e0
468	smss.exe	ntdll.dll	False	RtlDetermineDosPathNameType_U	0xffed2b8623e8
468	smss.exe	ntdll.dll	False	LdrGetProcedureAddressForCaller	0xffed2b8623f0
468	smss.exe	ntdll.dll	False	RtlInitializeCriticalSection	0xffed2b8623f8
468	smss.exe	ntdll.dll	False	RtlEnterCriticalSection	0xffed2b862400
468	smss.exe	ntdll.dll	False	NtQueryDirectoryFileEx	0xffed2b862408
468	smss.exe	ntdll.dll	False	RtlLeaveCriticalSection	0xffed2b862410
468	smss.exe	ntdll.dll	False	RtlDeleteCriticalSection	0xffed2b862418
468	smss.exe	ntdll.dll	False	__chkstk	0xffed2b862420
468	smss.exe	ntdll.dll	False	memcpy	0xffed2b862428
468	smss.exe	ntdll.dll	False	memset	0xffed2b862430
680	csrss.exe	ntdll.dll	False	NtTerminateProcess	0xffeff2e02170
680	csrss.exe	ntdll.dll	False	RtlCaptureContext	0xffeff2e02178
680	csrss.exe	ntdll.dll	False	RtlSetHeapInformation	0xffeff2e02180
680	csrss.exe	ntdll.dll	False	RtlVirtualUnwind	0xffeff2e02188
680	csrss.exe	ntdll.dll	False	RtlUnhandledExceptionFilter	0xffeff2e02190
680	csrss.exe	ntdll.dll	False	isspace	0xffeff2e02198
680	csrss.exe	ntdll.dll	False	NtSetInformationProcess	0xffeff2e021a0
680	csrss.exe	ntdll.dll	False	RtlSetUnhandledExceptionFilter	0xffeff2e021a8
680	csrss.exe	ntdll.dll	False	RtlLookupFunctionEntry	0xffeff2e021b0
680	csrss.exe	ntdll.dll	False	NtTerminateThread	0xffeff2e021b8
680	csrss.exe	ntdll.dll	False	RtlFreeAnsiString	0xffeff2e021c0
680	csrss.exe	ntdll.dll	False	RtlAllocateHeap	0xffeff2e021c8
680	csrss.exe	ntdll.dll	False	RtlNormalizeProcessParams	0xffeff2e021d0
680	csrss.exe	ntdll.dll	False	RtlUnicodeStringToAnsiString	0xffeff2e021d8
680	csrss.exe	CSRSRV.dll	False	CsrFlushToBlackBoxRecorder	0xffeff2e02150
680	csrss.exe	CSRSRV.dll	False	CsrUnhandledExceptionFilter	0xffeff2e02158
680	csrss.exe	CSRSRV.dll	False	CsrServerInitialization	0xffeff2e02160
752	wininit.exe	api-ms-win-crt-string-l1-1-0.dll	False	memset	0xffef8d532d30
752	wininit.exe	api-ms-win-crt-string-l1-1-0.dll	False	wcsnlen	0xffef8d532d38
752	wininit.exe	api-ms-win-crt-string-l1-1-0.dll	False	wcsncmp	0xffef8d532d40
752	wininit.exe	api-ms-win-crt-string-l1-1-0.dll	False	wcscmp	0xffef8d532d48
752	wininit.exe	api-ms-win-crt-string-l1-1-0.dll	False	strncmp	0xffef8d532d50
752	wininit.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_register_thread_local_exe_atexit_callback	0xffef8d532d00
752	wininit.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_set_error_mode	0xffef8d532d08
752	wininit.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_c_exit	0xffef8d532d10
752	wininit.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_initterm	0xffef8d532d18
752	wininit.exe	api-ms-win-crt-runtime-l1-1-0.dll	False	_initterm_e	0xffef8d532d20
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__purecall	0xffef8d532b30
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__register_onexit_function	0xffef8d532b38
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__seh_filter_exe	0xffef8d532b40
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_app_type	0xffef8d532b48
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_fmode	0xffef8d532b50
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__set_new_mode	0xffef8d532b58
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__stricmp	0xffef8d532b60
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__ultow_s	0xffef8d532b68
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__wcsicmp	0xffef8d532b70
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__wcslwr	0xffef8d532b78
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__wcsnicmp	0xffef8d532b80
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__wcsupr	0xffef8d532b88
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__wtoi64	0xffef8d532b90
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	memmove	0xffef8d532b98
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_exit	0xffef8d532ba0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_free	0xffef8d532ba8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_malloc	0xffef8d532bb0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_qsort	0xffef8d532bb8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_strcpy_s	0xffef8d532bc0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_strtoul	0xffef8d532bc8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_terminate	0xffef8d532bd0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_wcscat_s	0xffef8d532bd8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_wcscpy_s	0xffef8d532be0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_wcsncat_s	0xffef8d532be8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_wcsncpy_s	0xffef8d532bf0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_wcstok_s	0xffef8d532bf8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o_wcstoul	0xffef8d532c00
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	__CxxFrameHandler3	0xffef8d532c08
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	__current_exception	0xffef8d532c10
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	__current_exception_context	0xffef8d532c18
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_CxxThrowException	0xffef8d532c20
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__invalid_parameter_noinfo	0xffef8d532c28
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__initialize_onexit_table	0xffef8d532c30
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__initialize_narrow_environment	0xffef8d532c38
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	wcsrchr	0xffef8d532c40
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	wcsstr	0xffef8d532c48
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__exit	0xffef8d532c50
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__errno	0xffef8d532c58
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__crt_atexit	0xffef8d532c60
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__configure_narrow_argv	0xffef8d532c68
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__configthreadlocale	0xffef8d532c70
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__cexit	0xffef8d532c78
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__callnewh	0xffef8d532c80
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o__get_narrow_winmain_command_line	0xffef8d532c88
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___stdio_common_vswscanf	0xffef8d532c90
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___stdio_common_vswprintf_s	0xffef8d532c98
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___stdio_common_vswprintf	0xffef8d532ca0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___stdio_common_vsnwprintf_s	0xffef8d532ca8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___std_exception_destroy	0xffef8d532cb0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___std_exception_copy	0xffef8d532cb8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	_o___p__commode	0xffef8d532cc0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	__C_specific_handler	0xffef8d532cc8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	wcschr	0xffef8d532cd0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	__std_terminate	0xffef8d532cd8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	__CxxFrameHandler4	0xffef8d532ce0
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	memcmp	0xffef8d532ce8
752	wininit.exe	api-ms-win-crt-private-l1-1-0.dll	False	memcpy	0xffef8d532cf0
752	wininit.exe	ntdll.dll	False	RtlSetDaclSecurityDescriptor	0xffef8d532ee8
752	wininit.exe	ntdll.dll	False	RtlLengthSid	0xffef8d532ef0
752	wininit.exe	ntdll.dll	False	NtAdjustPrivilegesToken	0xffef8d532ef8
752	wininit.exe	ntdll.dll	False	NtOpenThreadToken	0xffef8d532f00
752	wininit.exe	ntdll.dll	False	RtlCapabilityCheckForSingleSessionSku	0xffef8d532f08
752	wininit.exe	ntdll.dll	False	RtlCreateAcl	0xffef8d532f10
752	wininit.exe	ntdll.dll	False	RtlCreateSecurityDescriptor	0xffef8d532f18
752	wininit.exe	ntdll.dll	False	NtQueryWnfStateData	0xffef8d532f20
752	wininit.exe	ntdll.dll	False	RtlUnsubscribeWnfNotificationWaitForCompletion	0xffef8d532f28
752	wininit.exe	ntdll.dll	False	RtlSubscribeWnfStateChangeNotification	0xffef8d532f30
752	wininit.exe	ntdll.dll	False	NtSetInformationThread	0xffef8d532f38
752	wininit.exe	ntdll.dll	False	NtOpenEvent	0xffef8d532f40
752	wininit.exe	ntdll.dll	False	NtSetEvent	0xffef8d532f48
752	wininit.exe	ntdll.dll	False	ZwQuerySystemInformation	0xffef8d532f50
752	wininit.exe	ntdll.dll	False	RtlInitializeSid	0xffef8d532f58
752	wininit.exe	ntdll.dll	False	NtReleaseMutant	0xffef8d532f60
752	wininit.exe	ntdll.dll	False	RtlSubAuthoritySid	0xffef8d532f68
752	wininit.exe	ntdll.dll	False	RtlAppendUnicodeToString	0xffef8d532f70
752	wininit.exe	ntdll.dll	False	RtlFreeUnicodeString	0xffef8d532f78
752	wininit.exe	ntdll.dll	False	RtlGetCurrentDirectory_U	0xffef8d532f80
752	wininit.exe	ntdll.dll	False	RtlLengthRequiredSid	0xffef8d532f88
