Volatility 3 Framework 2.28.1

Session ID	Session Type	Process ID	Process	User Name	Create Time
0	-	4132	svchost.exe	NT AUTHORITY/LOCAL SERVICE	2026-05-13 19:15:29.000000 UTC
0	-	4476	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:15:36.000000 UTC
0	-	4644	MicrosoftEdgeU	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:15:37.000000 UTC
0	-	4780	svchost.exe	NT AUTHORITY/LOCAL SERVICE	2026-05-13 19:15:39.000000 UTC
0	-	1184	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:15:46.000000 UTC
0	-	5964	svchost.exe	-	2026-05-13 19:15:51.000000 UTC
0	-	6972	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:16:02.000000 UTC
0	-	6980	svchost.exe	NT AUTHORITY/LOCAL SERVICE	2026-05-13 19:16:03.000000 UTC
0	-	5220	SearchIndexer.	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:16:05.000000 UTC
0	-	7772	NisSrv.exe	NT AUTHORITY/LOCAL SERVICE	2026-05-13 19:16:15.000000 UTC
0	-	7940	SecurityHealth	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:16:25.000000 UTC
0	-	7664	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:17:14.000000 UTC
0	-	7648	svchost.exe	NT AUTHORITY/LOCAL SERVICE	2026-05-13 19:17:14.000000 UTC
0	-	3260	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:17:20.000000 UTC
0	-	7152	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:17:21.000000 UTC
0	-	4772	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:17:22.000000 UTC
0	-	8068	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:17:23.000000 UTC
0	-	4996	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:17:23.000000 UTC
0	-	1392	svchost.exe	NT AUTHORITY/LOCAL SERVICE	2026-05-13 19:17:24.000000 UTC
0	-	8004	WmiPrvSE.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:17:24.000000 UTC
0	-	4804	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:20:47.000000 UTC
0	-	636	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:20:56.000000 UTC
0	-	2348	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:22:08.000000 UTC
0	-	4796	SearchProtocol	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:25:26.000000 UTC
0	-	1560	WmiPrvSE.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:26:15.000000 UTC
0	-	4820	svchost.exe	WORKGROUP/CLEANWINDOWS11$	2026-05-13 19:26:26.000000 UTC
1	-	760	csrss.exe	/SYSTEM	2026-05-13 19:14:35.000000 UTC
1	-	824	winlogon.exe	/SYSTEM	2026-05-13 19:14:35.000000 UTC
1	-	592	fontdrvhost.ex	Font Driver Host/UMFD-1	2026-05-13 19:14:41.000000 UTC
1	-	1160	dwm.exe	/SYSTEM	2026-05-13 19:14:42.000000 UTC
1	-	4276	sihost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:35.000000 UTC
1	-	4312	svchost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:35.000000 UTC
1	-	4340	svchost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:35.000000 UTC
1	-	4384	svchost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:36.000000 UTC
1	-	4584	taskhostw.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:37.000000 UTC
1	-	4948	userinit.exe	-	2026-05-13 19:15:43.000000 UTC
1	Console	4968	explorer.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:43.000000 UTC
1	-	5112	ShellHost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:45.000000 UTC
1	-	4684	svchost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:46.000000 UTC
1	-	5144	CrossDeviceRes	CLEANWINDOWS11/kali	2026-05-13 19:15:47.000000 UTC
1	-	5432	StartMenuExper	CLEANWINDOWS11/kali	2026-05-13 19:15:48.000000 UTC
1	-	5452	SearchHost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:48.000000 UTC
1	-	5652	Widgets.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:50.000000 UTC
1	-	5684	RuntimeBroker.	CLEANWINDOWS11/kali	2026-05-13 19:15:50.000000 UTC
1	-	5712	svchost.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:50.000000 UTC
1	-	2736	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:15:55.000000 UTC
1	-	1316	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:15:57.000000 UTC
1	-	3712	ctfmon.exe	CLEANWINDOWS11/kali	2026-05-13 19:15:57.000000 UTC
1	-	5408	msedgewebview2	CLEANWINDOWS11/kali	2026-05-13 19:15:58.000000 UTC
